Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl_prop[1]	bl_prop[2]	bl_prop[3]	bl_prop[4]	bl_prop[5]	bl_prop[6]	bl_prop[7]	bl_prop[8]	bl_prop[9]	bl_prop[10]	bl_prop[11]	bl_prop[12]	bl_prop[13]	bl_prop[14]	bl_prop[15]	bl_prop[16]	bl_prop[17]	bl_prop[18]	bl_prop[19]	bl_prop[20]	bl_prop[21]	bl_prop[22]	bl_prop[23]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	rate_mult[1]	rate_mult[2]	rate_mult[3]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tl
1710	-2409.98	-2441.85	31.8728	0.003548209	0.174264	0.358958	0.313051	0.153727	0.00222824	0.0032417	0.00322638	0.00539896	0.00581318	0.000819332	0.000571735	0.000306958	0.00142895	4.18795e-05	3.60951e-05	0.00433519	0.00387873	0.00584211	0.00459173	0.000170452	0.0010545	0.00198408	0.000149462	0.00319705	0.00900336	0.00103867	0.00036376	0.0379453	0.0552037	0.0549429	0.0919402	0.098994	0.0139526	0.00973622	0.00522725	0.024334	0.000713176	0.000614671	0.073825	0.0660518	0.0994867	0.0781937	0.00290267	0.0179574	0.0337874	0.00254522	0.0544434	0.15332	0.0176878	0.00619455	0.0844511	0.439647	0.0505276	0.081369	0.315561	0.0284442	1	0.705364	2.28359	1.17242e-170	1.62216e-85	1.0337e-35	4	0.05872254
1720	-2409.3	-2441.14	31.8411	0.009648982	0.170005	0.350186	0.308788	0.171021	0.00165038	0.00523375	0.00394293	0.00799508	0.0065774	0.00104838	0.00134822	0.00187149	0.00314545	8.40762e-05	4.19827e-05	0.00516183	0.00253066	0.00420525	0.00844576	0.000294229	0.000300897	0.00105748	0.000134224	0.00387735	0.0108189	0.00176628	0.00147871	0.0226046	0.0716847	0.0540048	0.109506	0.0900881	0.0143593	0.018466	0.0256331	0.043082	0.00115156	0.000575021	0.0706996	0.0346614	0.0575977	0.115678	0.00402995	0.00412128	0.0144839	0.00183842	0.0531066	0.148183	0.024192	0.0202533	0.104464	0.409017	0.0879865	0.06873	0.258456	0.0713469	1	0.565658	2.23364	2.25093e-63	7.10396e-32	1.89372e-13	4	0.07301076
1730	-2411.75	-2445.08	33.3346	0.04091563	0.175091	0.340447	0.318197	0.166265	0.00134005	0.00735633	0.00561831	0.0120221	0.00979158	0.00128827	0.00119778	0.00103363	0.00122639	0.000109709	9.11248e-06	0.00973286	0.00382445	0.00179235	0.00889351	0.000418915	0.00069193	0.000755239	0.000356474	0.00382562	0.00161137	0.0010652	0.000773124	0.0179308	0.0984331	0.0751771	0.160865	0.131019	0.0172379	0.0160272	0.0138308	0.01641	0.00146799	0.000121932	0.130233	0.051174	0.023983	0.119002	0.00560539	0.00925854	0.0101057	0.00476989	0.0511896	0.0215613	0.0142532	0.010345	0.0917788	0.377156	0.0650106	0.0448516	0.294275	0.126928	1	0.485267	1.29651	1.07538e-15	4.89698e-08	0.0014787	3.99852	0.07473432
1740	-2409.29	-2439.91	30.6256	0.05438103	0.159061	0.34226	0.330334	0.168346	0.00334531	0.00830272	0.00568888	0.00801848	0.0142684	0.000654632	0.00178653	0.000720364	0.00279209	0.000225094	6.78132e-06	0.0109174	0.00224957	0.00727211	0.00902641	0.00019644	0.00215302	0.000538595	0.000825226	0.00684858	0.00532365	0.000764824	0.000648445	0.0361367	0.0896878	0.0614526	0.0866174	0.154131	0.00707148	0.0192985	0.00778153	0.0301607	0.00243152	7.32533e-05	0.117932	0.0243004	0.0785549	0.0975053	0.00212199	0.0232574	0.00581802	0.00891427	0.0739799	0.0575072	0.0082618	0.00700465	0.0909665	0.464774	0.046261	0.0457474	0.284149	0.0681024	1	0.312666	2.04584	4.72182e-12	3.24122e-06	0.00842093	3.99158	0.09257356
1750	-2412.28	-2444.05	31.777	0.04353867	0.152768	0.342448	0.339501	0.165283	0.00197087	0.00706739	0.00116003	0.0122102	0.00599486	0.000289399	0.00170473	0.00287376	0.00141589	0.00017009	2.31435e-06	0.0042033	0.0015908	0.00223385	0.00611532	0.000138395	0.000352234	0.000412831	0.00208755	0.00579661	0.00258696	0.000887864	0.000392469	0.0319646	0.114623	0.018814	0.198032	0.0972281	0.00469364	0.0276483	0.0466083	0.0229638	0.00275862	3.75354e-05	0.0681715	0.0258005	0.0362299	0.0991817	0.00224457	0.00571273	0.00669554	0.0338571	0.0940127	0.0419567	0.0143999	0.00636529	0.101794	0.435354	0.011901	0.0492425	0.353247	0.0484615	1	0.507303	2.05353	8.27705e-15	1.35828e-07	0.00225787	3.99774	0.06165772
1760	-2416.78	-2449.71	32.9321	0.01206198	0.167479	0.336502	0.333607	0.162413	0.00339156	0.0057563	0.0049762	0.00874953	0.00934228	0.000603102	0.00134219	0.00134763	0.00197197	0.000206514	2.36307e-06	0.00561368	0.00303905	0.00291048	0.0019076	0.000621122	0.00320517	0.00258864	0.00102784	0.00312718	0.00407761	0.00423833	0.000327127	0.0481938	0.0817964	0.0707113	0.12433	0.132753	0.00857002	0.0190724	0.0191497	0.0280215	0.00293454	3.3579e-05	0.0797698	0.0431846	0.0413576	0.0271068	0.00882609	0.0455452	0.0367843	0.0146055	0.0444369	0.0579424	0.0602262	0.00464844	0.113303	0.429781	0.0140583	0.167001	0.223877	0.0519791	1	0.506291	1.65874	6.83197e-51	1.23737e-25	7.36981e-11	4	0.07037346
1770	-2415.16	-2448.69	33.5214	0.01307321	0.167479	0.336502	0.333607	0.162413	0.00537285	0.00618718	0.00902599	0.00583093	0.0125213	0.00112801	0.00483466	0.000953992	0.00164488	0.000228419	1.48998e-05	0.00385882	0.00241646	0.0023666	0.00524284	0.00108992	0.000906251	0.00107636	0.00159631	0.00436098	0.00931747	0.000811548	0.0013542	0.0654102	0.0753241	0.109884	0.0709869	0.152437	0.0137326	0.0588582	0.0116141	0.0200252	0.00278083	0.000181393	0.0469781	0.0294185	0.0288115	0.0638274	0.013269	0.0110329	0.0131038	0.0194338	0.0530915	0.113433	0.00987995	0.0164863	0.205157	0.371889	0.0133861	0.0459195	0.315642	0.0480067	1	0.641151	1.45696	4.95854e-47	1.05406e-23	4.66214e-10	4	0.08214085
1780	-2417.9	-2450.42	32.5205	0.0575037	0.188131	0.33583	0.33294	0.143099	0.00339604	0.00612534	0.00501155	0.00501976	0.00623416	0.00073874	0.00127614	0.000694889	0.0015993	6.55391e-05	1.38467e-05	0.00632139	0.010618	0.00464253	0.00303895	0.000343973	0.00538808	0.00258442	0.000575598	0.00216899	0.0018532	0.00168449	0.00235594	0.0473309	0.0853696	0.0698465	0.0699609	0.0868862	0.0102959	0.0177857	0.00968474	0.0222896	0.000913426	0.000192983	0.088102	0.147984	0.0647035	0.0423542	0.00479398	0.0750943	0.0360193	0.00802217	0.0302294	0.0258282	0.0234769	0.032835	0.111319	0.393651	0.0498393	0.0587247	0.345266	0.0411992	1	0.398243	1.44324	1.88403e-11	6.47269e-06	0.0112207	3.98877	0.07175088
1790	-2417.58	-2450.25	32.6668	0.01295589	0.180715	0.334791	0.341839	0.142656	0.00184918	0.00729503	0.0086596	0.00913674	0.0112965	0.0039703	0.00321473	0.000520263	0.0016313	4.23795e-05	1.14551e-05	0.00611442	0.00713234	0.0120231	0.00953571	0.000266263	0.00117406	0.00199071	0.000549399	0.000614971	0.00102821	0.000888508	0.00413647	0.0198662	0.0783723	0.0930322	0.0981583	0.121361	0.0426539	0.0345367	0.00558932	0.0175255	0.000455294	0.000123065	0.0656888	0.0766246	0.129168	0.102444	0.00286053	0.0126132	0.0213867	0.00590233	0.00660679	0.0110463	0.00954547	0.0444391	0.0939644	0.233084	0.12298	0.0720585	0.427359	0.0505538	1	0.399306	1.58844	1.89813e-47	6.52164e-24	3.8199e-10	4	0.09308168
1800	-2422.13	-2453.65	31.5249	0.01862357	0.18889	0.33964	0.329436	0.142034	0.00045648	0.00926728	0.00201137	0.00217464	0.00982379	0.00203171	0.00203743	0.000442668	0.00218883	0.00258647	2.0275e-05	0.00686677	0.00275528	0.00928689	0.00143801	0.000636193	0.000657764	0.00168551	0.00120124	0.00490553	0.000111901	0.00200445	0.00015986	0.00704985	0.143123	0.0310634	0.033585	0.151718	0.0313776	0.0314659	0.00683653	0.0338042	0.0399452	0.000313126	0.10605	0.0425524	0.143426	0.0222086	0.00982532	0.0101585	0.0260309	0.0185518	0.0757607	0.00172819	0.0309566	0.00246887	0.0660538	0.381504	0.0413506	0.0763184	0.29238	0.142393	1	0.73798	2.37319	2.63052e-33	7.67361e-17	3.28384e-07	4	0.06475035
1810	-2416.3	-2448.76	32.4615	0.009391164	0.189893	0.34079	0.319994	0.149322	0.000486246	0.0153352	0.00376165	0.00950055	0.0110214	0.00135979	0.000962303	0.000577812	0.00232404	0.00200881	4.3273e-05	0.00683547	0.00429002	0.00911213	0.00202149	0.0014326	0.000654735	0.00113724	0.00204379	0.00144792	0.00028108	0.00084413	0.000228674	0.00625716	0.197338	0.048406	0.122256	0.141827	0.0174981	0.0123832	0.00743545	0.0299065	0.02585	0.00055685	0.0879608	0.0552053	0.117258	0.0260131	0.0184352	0.00842533	0.0146344	0.0263001	0.0186322	0.00361701	0.0108625	0.00294264	0.0696054	0.462376	0.127562	0.0680748	0.237136	0.0352456	1	0.555331	1.93599	4.35914e-65	9.8862e-33	8.35332e-14	4	0.07771039
1820	-2415.15	-2446.71	31.5605	0.02905094	0.166612	0.3462	0.315546	0.171643	0.00111565	0.00407916	0.00441933	0.00839141	0.00643542	0.000422244	0.00231965	0.000996236	0.00226296	0.000598759	1.43154e-05	0.00315924	0.00521404	0.00681573	0.00408961	0.00240183	6.03087e-05	0.000571965	0.00141984	0.0013441	0.000479213	0.00107811	0.000545826	0.0191577	0.0700467	0.075888	0.144096	0.110508	0.0072507	0.0398326	0.0171072	0.0388592	0.0102818	0.000245822	0.0542498	0.0895345	0.117038	0.070226	0.0412439	0.00103561	0.00982167	0.0243813	0.0230806	0.00822895	0.018513	0.00937283	0.097788	0.39883	0.0930502	0.128391	0.236477	0.0454639	1	0.664198	2.31042	1.05397e-21	4.85289e-11	8.38616e-05	3.99992	0.05823494
1830	-2415.51	-2447.3	31.7935	0.03450926	0.192153	0.314332	0.323861	0.169654	0.0023122	0.0048001	0.00489105	0.00599626	0.00885335	0.000409544	0.0011342	0.00070837	0.00369536	0.000701428	3.22303e-05	0.00411874	0.00864823	0.00500261	0.00628464	0.0003206	3.43566e-05	0.00261097	0.000179322	0.00204622	0.00147998	0.00165326	0.000405598	0.034865	0.0723794	0.0737508	0.0904159	0.133497	0.00617539	0.0171023	0.0106813	0.0557213	0.0105766	0.000485992	0.0621054	0.130404	0.0754329	0.0947643	0.00483424	0.000518054	0.0393702	0.00270394	0.0308544	0.0223161	0.0249291	0.00611589	0.136857	0.388425	0.0277879	0.0776927	0.261083	0.108154	1	0.563159	2.13739	1.99699e-18	2.11141e-09	0.00040125	3.9996	0.06631862
1840	-2411.48	-2443.57	32.0951	0.03677194	0.184008	0.324036	0.333859	0.158097	0.000729085	0.0065982	0.00507741	0.00219342	0.00577548	0.0011057	0.00119872	0.000996733	0.00105793	0.00141437	1.41413e-05	0.00800015	0.00356993	0.00251953	0.00330725	0.000760279	0.000114947	0.0018904	0.00070603	0.00240685	0.00193537	0.00164944	0.000860019	0.0135313	0.122458	0.094233	0.0407082	0.107189	0.020521	0.0222474	0.0184986	0.0196345	0.0262497	0.000262452	0.148477	0.0662553	0.0467607	0.0613802	0.0141102	0.00213334	0.0350845	0.0131034	0.0446695	0.0359192	0.0306124	0.0159613	0.129348	0.384686	0.0123684	0.0754192	0.298067	0.100112	1	0.760729	2.01331	2.36444e-17	7.26381e-09	0.000669948	3.99933	0.05388139
1850	-2420.02	-2448.28	28.259	0.1153899	0.179208	0.347759	0.312213	0.16082	0.000814014	0.00464096	0.00292406	0.00825567	0.00451924	0.000418261	0.00155574	0.00045951	0.000768754	0.000507385	1.47626e-05	0.00775141	0.000765535	0.00353156	0.00293066	0.00101208	0.000355655	0.0037292	0.00259965	8.72405e-05	0.00157588	0.00151052	0.000400906	0.0159209	0.0907702	0.0571902	0.161469	0.0883896	0.00818057	0.0304279	0.00898733	0.0150357	0.00992369	0.000288734	0.151606	0.0149727	0.069072	0.0573194	0.0197948	0.00695608	0.0729375	0.0508453	0.00170629	0.0308218	0.0295436	0.00784113	0.128396	0.270228	0.0985729	0.0610636	0.371675	0.0700652	1	0.68704	3.5441	3.33689e-06	0.00270991	0.137259	3.86003	0.05112865
1860	-2412.57	-2442.64	30.0677	0.0757312	0.171664	0.344791	0.319151	0.164394	0.000973248	0.00845773	0.00395451	0.00379896	0.00509458	0.00196262	0.00256627	0.00061776	0.000308555	0.00151268	1.49507e-05	0.00549438	0.00431014	0.00611164	0.00542403	0.00057986	0.000343581	0.00255625	0.000823609	0.000103016	0.000229068	0.00172625	0.00101438	0.0167865	0.145878	0.0682071	0.065524	0.0878709	0.033851	0.0442627	0.0106551	0.00532194	0.0260905	0.000257869	0.0947665	0.0743409	0.105413	0.0935531	0.0100014	0.00592605	0.04409	0.0142055	0.00177682	0.00395095	0.0297741	0.0174959	0.0848545	0.465783	0.0394943	0.0655191	0.313885	0.0304637	1	0.583538	2.78447	6.21951e-09	0.000117424	0.03737	3.96251	0.05797805
1870	-2409.04	-2440.7	31.6606	0.02386626	0.187765	0.327476	0.318753	0.166005	0.005531	0.00690205	0.003556	0.0115266	0.0117427	0.000377932	0.0027483	0.000440301	0.00121277	0.000675275	0.000230825	0.0039074	0.00544224	0.0037166	0.00441245	0.00107702	0.000542473	0.00375919	0.00121682	0.00206203	8.14299e-05	0.00230428	0.000235003	0.0750467	0.0936498	0.0482491	0.156397	0.15933	0.00512792	0.03729	0.00597417	0.0164553	0.0091624	0.00313193	0.0530172	0.0738425	0.0504283	0.0598699	0.0146135	0.00736049	0.0510062	0.0165102	0.0279784	0.00110487	0.0312654	0.00318861	0.114966	0.399387	0.0417514	0.0625658	0.352144	0.0291864	1	0.421723	2.06257	3.31966e-26	2.72476e-13	9.76499e-06	3.99999	0.07370071
1880	-2412.83	-2444.07	31.2392	0.09432452	0.167542	0.345179	0.326513	0.160766	0.00190297	0.00589954	0.00372542	0.0067437	0.00579796	0.00132133	0.00189932	0.00170193	0.00287262	0.000830259	0.000423107	0.00479903	0.00276234	0.00359032	0.0025813	0.000287968	0.000269409	0.00357206	0.0009858	0.00119902	0.000124662	0.00370234	0.000294915	0.0332179	0.102982	0.0650305	0.117717	0.101208	0.0230649	0.0331544	0.0297087	0.0501441	0.0144929	0.00738571	0.0837713	0.048219	0.0626722	0.0450588	0.00502673	0.00470277	0.0623535	0.017208	0.0209299	0.00217608	0.0646275	0.005148	0.0791644	0.375693	0.0570966	0.0877552	0.293502	0.106789	1	0.775726	2.1407	2.2885e-07	0.000711132	0.0789046	3.92038	0.05728731
1890	-2415.09	-2446.87	31.7757	0.07990075	0.167542	0.345179	0.326513	0.160766	0.000470769	0.0077528	0.00453702	0.00312391	0.00492341	0.00221826	0.00241905	0.00157815	0.00199267	0.000740317	0.000511995	0.00708109	0.00475118	0.0030984	0.00471093	0.00118806	0.000148013	0.00172936	0.00105432	0.00217593	0.00260437	0.00116487	0.000340249	0.00780516	0.128538	0.0752219	0.0517932	0.0816282	0.0367778	0.0401069	0.026165	0.0330377	0.0122742	0.00848868	0.117402	0.0787727	0.0513702	0.0781053	0.0196975	0.00245399	0.028672	0.0174802	0.036076	0.0431794	0.019313	0.0056412	0.195946	0.367515	0.0179112	0.0704155	0.308901	0.0393123	1	0.511051	1.88823	1.61555e-08	0.000189184	0.0455522	3.95426	0.06031511
1900	-2414.11	-2446.69	32.5839	0.04699264	0.169693	0.342255	0.324899	0.163153	0.00148267	0.0056564	0.00243436	0.00221986	0.00988662	0.000494424	0.00156956	0.00180193	0.00473196	0.000533856	0.0010459	0.00792081	0.00280448	0.00655384	0.00724427	0.000336893	0.000221018	0.00382568	0.000462764	0.00261134	0.0030589	0.00138199	0.00112073	0.0213641	0.0815041	0.0350771	0.0319864	0.142458	0.00712423	0.022616	0.0259643	0.0681836	0.00769242	0.0150705	0.114132	0.0404102	0.0944354	0.104384	0.00485434	0.00318468	0.0551249	0.00666804	0.0376273	0.0440762	0.0199134	0.0161488	0.168424	0.324213	0.0277348	0.0406952	0.382132	0.0568002	1	0.621539	1.73649	8.59005e-14	4.37443e-07	0.00366811	3.99633	0.06940027
1910	-2421.58	-2450.52	28.939	0.2623673	0.177712	0.33451	0.323095	0.164683	0.000883707	0.00598754	0.00269193	0.00110722	0.00857482	0.000404815	0.00157489	0.000263943	0.00303018	6.94636e-05	0.00160704	0.00636829	0.00255011	0.00766945	0.00325755	7.0762e-05	2.78896e-05	0.00293706	0.00146775	0.00200158	0.0039332	0.00186366	0.000946073	0.0149051	0.100989	0.0454036	0.018675	0.144628	0.00682784	0.0265629	0.00445182	0.0511086	0.00117161	0.0271052	0.107411	0.0430116	0.129357	0.0549437	0.00119351	0.000470401	0.0495381	0.0247559	0.0337598	0.0663396	0.0314335	0.015957	0.14224	0.418839	0.0620262	0.107771	0.244113	0.0250095	1	0.419387	2.21668	0.00273894	0.0757555	0.526851	3.39465	0.05928893
1920	-2412.68	-2445.09	32.4167	0.04887397	0.169949	0.336882	0.331956	0.161214	0.00779094	0.00830618	0.00435318	0.0198038	0.00843447	0.00040529	0.00378583	0.00120262	0.00174728	0.000129317	0.000587546	0.00571501	0.00426936	0.00457905	0.0106381	4.25089e-05	0.000130587	0.00673658	0.00245117	0.00150478	0.00824833	0.00483906	0.00383186	0.0711288	0.0758328	0.0397431	0.180803	0.077004	0.00370017	0.0345634	0.0109795	0.0159521	0.00118062	0.0053641	0.0521762	0.0389779	0.0418052	0.0971228	0.000388092	0.00119221	0.0615028	0.0223784	0.0137382	0.0753045	0.044179	0.0349837	0.104289	0.434253	0.027592	0.0812072	0.297101	0.0555577	1	0.323992	1.26874	2.67318e-13	7.71558e-07	0.00464193	3.99536	0.1095329
1930	-2413.38	-2443.4	30.0196	0.08716142	0.187501	0.326087	0.328005	0.158406	0.00120422	0.0062021	0.00442466	0.00276397	0.00593369	0.000755836	0.000671786	0.00113644	0.000969384	0.00015908	0.00031805	0.00277495	0.0025026	0.00242696	0.000741851	5.04451e-05	3.67872e-05	0.000464712	0.00482173	0.00113818	0.00221237	0.00106145	0.00131786	0.0273133	0.140672	0.100357	0.0626905	0.134584	0.0171434	0.015237	0.0257759	0.0219869	0.00360814	0.00721379	0.0629395	0.0567623	0.0550466	0.0168262	0.00114416	0.000834383	0.0105403	0.109363	0.0258154	0.0501796	0.0240752	0.0298909	0.137253	0.302571	0.0515726	0.0386825	0.356723	0.113197	1	0.526671	2.70865	6.84692e-08	0.000389224	0.0614525	3.93816	0.0440891
1940	-2413.44	-2445.4	31.9563	0.03839734	0.173513	0.350942	0.308546	0.167	0.00139202	0.0122302	0.00517632	0.00881049	0.0140688	0.000875223	0.00425236	0.00225964	0.00442672	0.000445128	0.00180783	0.00539708	0.00292671	0.00386892	0.00143677	0.000107803	7.6533e-05	0.00128093	0.00356929	0.00104698	0.0030449	0.00173519	0.001422	0.0170469	0.149774	0.0633903	0.107895	0.17229	0.0107182	0.0520753	0.027672	0.0542106	0.00545113	0.0221391	0.0660938	0.0358411	0.0473796	0.017595	0.00132018	0.000937239	0.0156865	0.0437103	0.0128216	0.0372885	0.0212495	0.0174141	0.111307	0.402367	0.0191995	0.0713265	0.292292	0.103509	1	0.533069	2.01856	1.16597e-16	1.61281e-08	0.000932747	3.99907	0.08165793
1950	-2417.96	-2447.66	29.7025	0.1354149	0.158429	0.340079	0.322523	0.178968	0.00140433	0.00678201	0.00600492	0.00730112	0.00382524	0.00102298	0.00240297	0.000859121	0.00196324	0.000726295	0.00165576	0.0069824	0.00182329	0.00345127	0.000490857	0.000218166	0.000236264	0.00419984	0.00237728	0.00280065	0.00117053	0.00151356	0.00196979	0.0229533	0.11085	0.0981487	0.119335	0.0625225	0.0167203	0.0392758	0.0140421	0.0320885	0.0118711	0.027063	0.114125	0.0298011	0.05641	0.00802291	0.00356586	0.00386167	0.0686452	0.0388559	0.0457759	0.0191319	0.0247386	0.0321957	0.133259	0.362623	0.058737	0.0758411	0.26342	0.10612	1	0.512091	2.61109	1.96594e-05	0.00656262	0.197532	3.79589	0.06118188
1960	-2411.27	-2442.59	31.3205	0.04006466	0.166936	0.334233	0.320812	0.178019	0.00444789	0.00447572	0.00255775	0.00466492	0.0085338	0.000792744	0.00414232	0.00095717	0.0016005	0.000449653	0.000594356	0.00676719	0.00231715	0.00527812	0.000203123	0.000113639	0.000174088	0.00372995	0.00337949	0.00281399	0.00145492	0.00108795	0.00036386	0.0730357	0.0734927	0.041999	0.0765993	0.140127	0.0130171	0.068018	0.015717	0.0262806	0.00738343	0.0097595	0.111119	0.0380483	0.0866683	0.00333534	0.00186599	0.00285858	0.0612468	0.0554922	0.0462065	0.0238902	0.0178645	0.00597468	0.0973646	0.410792	0.0856665	0.0893437	0.276683	0.0401499	1	0.357215	1.96886	5.23708e-16	3.41762e-08	0.00127372	3.99873	0.06090027
1970	-2418	-2449.29	31.2907	0.03927561	0.154861	0.336133	0.347	0.162006	0.000860156	0.00596169	0.00172108	0.012507	0.0157407	0.00236171	0.00146582	0.000600829	0.00298106	0.00123012	0.00156448	0.00624474	0.00371364	0.00627531	0.000261116	0.000721317	0.00213559	0.00812099	0.00340196	0.0023585	0.00564024	0.00188458	0.00107875	0.00968301	0.0671124	0.0193747	0.140795	0.177197	0.0265864	0.0165012	0.0067637	0.0335586	0.0138478	0.0176118	0.0702987	0.0418055	0.0706429	0.00293946	0.00812007	0.0240409	0.0914202	0.0382968	0.0265502	0.0634938	0.0212152	0.0121438	0.0933737	0.433439	0.117341	0.0539043	0.25582	0.0461223	1	0.28435	1.65706	2.61366e-16	2.41453e-08	0.00110274	3.9989	0.08883144
1980	-2420.37	-2452.04	31.6727	0.06749843	0.163803	0.330526	0.334311	0.17136	0.000658562	0.00546512	0.00677997	0.00412988	0.00622241	0.0020216	0.000266787	0.000689546	0.00350935	0.000446516	0.000682391	0.00475212	0.00206414	0.00142539	0.000463389	0.00151587	0.00100409	0.00440568	0.0021868	0.00163406	0.00288582	0.00231057	0.000646798	0.0117251	0.0973015	0.120711	0.0735287	0.110784	0.0359928	0.00474991	0.0122767	0.0624807	0.0079498	0.0121493	0.0846071	0.0367501	0.0253778	0.00825022	0.0269887	0.0178769	0.0784391	0.038934	0.029093	0.0513794	0.0411377	0.0115157	0.141782	0.351203	0.084703	0.0582509	0.243059	0.121002	1	0.498171	1.97979	6.67864e-10	3.85055e-05	0.0235228	3.97644	0.05616687
1990	-2415.77	-2448.45	32.6792	0.03216878	0.178457	0.330807	0.335445	0.155291	0.00279682	0.00504766	0.00430851	0.00813201	0.00720228	0.000413051	0.000612412	0.000572212	0.00286768	0.000375415	0.000999105	0.00522311	0.00113488	0.00564547	0.00157923	0.000446818	0.000534405	0.00249317	0.00621024	0.00200758	0.00146562	0.00362521	0.00127672	0.0430481	0.0776927	0.0663157	0.125166	0.110856	0.00635761	0.00942614	0.00880738	0.0441388	0.00577832	0.015378	0.0803932	0.0174678	0.086894	0.0243072	0.00687734	0.00822547	0.0383744	0.0955868	0.0309003	0.0225585	0.0557985	0.0196511	0.113298	0.402728	0.0334635	0.0632475	0.344553	0.0427107	1	0.418815	1.53964	1.07453e-19	4.8987e-10	0.00021886	3.99978	0.06496959
2000	-2415.41	-2447.28	31.8684	0.1334635	0.185373	0.343627	0.319472	0.151527	0.0025113	0.00575202	0.00491456	0.00954572	0.00731018	0.000642098	0.000735203	0.000665872	0.00212235	0.00249868	0.0014291	0.0043163	0.00193878	0.0114522	0.00344161	0.000350086	0.00186919	0.0049595	0.00388727	0.00176767	0.00138902	0.00197612	0.00104249	0.03282	0.0751728	0.0642281	0.124752	0.0955363	0.00839154	0.00960832	0.00870224	0.0277369	0.0326551	0.0186768	0.0564094	0.0253379	0.149668	0.0449782	0.00457526	0.0244284	0.0648154	0.0508025	0.0231015	0.018153	0.0258258	0.0136242	0.0603247	0.428341	0.0221434	0.0551022	0.379232	0.0548564	1	0.42242	1.44994	1.69315e-05	0.00609177	0.19159	3.8023	0.0765173
2010	-2416.28	-2449.13	32.8597	0.09190989	0.174368	0.336856	0.310611	0.178165	0.0015737	0.00454043	0.00567254	0.007064	0.00787833	0.00172901	0.00354523	0.000374939	0.00208045	0.00250384	0.000213781	0.00651141	0.00712601	0.00524097	0.00222885	0.000293143	0.00337269	0.00708455	0.0041696	0.0013368	0.00550435	0.00235965	0.00109769	0.0188463	0.0543751	0.0679331	0.0845968	0.0943491	0.0207062	0.0424568	0.00449019	0.024915	0.0299854	0.00256019	0.0779791	0.0853394	0.0627646	0.0266922	0.00351062	0.0403906	0.0848429	0.0499342	0.0160093	0.0659188	0.0282586	0.0131457	0.0886717	0.431214	0.0261833	0.128716	0.275183	0.0500326	1	0.48599	1.27912	1.55607e-07	0.000586523	0.072847	3.92657	0.08350197
2020	-2412.1	-2443.6	31.5067	0.0125633	0.16927	0.356244	0.30153	0.172957	0.00294949	0.0051422	0.00520442	0.0156635	0.0101898	0.0020136	0.00135698	0.000518929	0.00158858	0.00110686	0.000225534	0.00438208	0.00456307	0.00745555	0.00046197	0.00100006	0.00184288	0.00342443	0.0058551	0.0024832	0.0023728	0.0021708	0.000826831	0.0356225	0.0621049	0.0628563	0.189175	0.123067	0.0243193	0.016389	0.00626736	0.019186	0.0133681	0.00272388	0.0529246	0.0551105	0.0900443	0.00557944	0.0120782	0.0222573	0.0413585	0.070715	0.0299909	0.0286575	0.0262178	0.00998604	0.119466	0.410767	0.0584571	0.061754	0.272959	0.0765966	1	0.321841	1.87162	6.70267e-49	1.22555e-24	1.90872e-10	4	0.08279867
